chr	Start	End	Length	Hits	center	median
chr9	68332880	68333030	151	13.62214892	68332967	68332956
chr9	68394411	68394485	75	5.341598553	68394454	68394452
chr9	68595052	68595109	58	3.239282656	68595089	68595090
chr9	68688473	68688608	136	5.684833801	68688537	68688539
chr9	68775127	68775553	427	54.70311771	68775232	68775248
chr9	68840631	68841238	608	61.37475285	68841103	68841047
chr9	69400694	69400739	46	2.76733419	69400709	69400710
chr9	69419233	69419425	193	17.11885801	69419324	69419326
chr9	69443550	69443618	69	4.934006695	69443591	69443590
chr9	69494620	69495332	713	72.31537639	69494844	69494903
chr9	69587794	69587844	51	8.645237818	69587812	69587811
chr9	69728733	69729347	615	120.0036237	69728984	69728989
chr9	69744482	69744552	71	3.90430095	69744530	69744529
chr9	70106247	70106409	163	40.97370777	70106358	70106356
chr9	70237708	70237836	129	11.15514557	70237754	70237755
chr9	70265495	70265898	404	13.40762689	70265840	70265709
chr9	70424961	70425144	184	119.6818407	70425020	70425025
chr9	70591916	70592420	505	80.08107388	70592149	70592159
chr9	70639478	70639912	435	68.1107446	70639796	70639790
chr9	70884370	70885057	688	110.1141581	70884704	70884727
chr9	70921295	70921384	90	12.16339911	70921354	70921352
chr9	70939062	70939203	142	13.85812315	70939151	70939141
chr9	71352036	71352119	84	9.138638487	71352082	71352083
chr9	71583469	71583538	70	4.354797214	71583519	71583516
chr9	71657459	71657516	58	6.843252764	71657504	71657502
chr9	71839609	71839938	330	24.1551806	71839682	71839714
chr9	71905969	71906056	88	6.521469719	71905987	71905992
chr9	71930969	71931013	45	1.973602678	71930997	71931005
chr9	72001564	72001638	75	4.762389071	72001604	72001604
chr9	72151635	72151799	165	7.143583606	72151690	72151699
chr9	72343939	72344127	189	151.8601452	72344038	72344039
chr9	72387060	72387609	550	136.9723163	72387285	72387269
chr9	72584919	72585289	371	49.98363304	72585029	72585034
chr9	72630443	72630631	189	70.04144287	72630514	72630517
chr9	72672594	72673065	472	13.02148723	72672656	72672796
chr9	72718192	72718532	341	162.6076989	72718245	72718292
chr9	72743768	72743950	183	23.94065857	72743826	72743835
chr9	72908683	72908817	135	8.602333412	72908742	72908742
chr9	73024087	73024413	327	27.52317648	73024154	73024182
chr9	73224134	73224482	349	52.92258486	73224215	73224253
chr9	73481684	73481723	40	4.762389071	73481707	73481711
chr9	73612175	73612211	37	2.660073175	73612197	73612197
chr9	73750679	73750737	59	3.539613499	73750729	73750725
chr9	74076753	74076832	80	4.204631792	74076799	74076798
chr9	74255504	74255678	175	40.78063795	74255584	74255585
chr9	74486615	74486680	66	3.496709093	74486654	74486653
chr9	74555830	74556552	723	90.63555777	74556030	74556044
chr9	74571429	74571453	25	5.899355831	74571434	74571434
chr9	74704473	74704546	74	2.938951814	74704510	74704512
chr9	74877868	74878020	153	7.701340885	74877934	74877933
chr9	74910318	74910367	50	4.268988401	74910347	74910350
chr9	75314632	75314684	53	6.028069049	75314634	75314634
chr9	75385478	75385511	34	2.788786393	75385493	75385490
chr9	75647770	75647861	92	11.21950218	75647826	75647825
chr9	75886345	75886410	66	5.062719913	75886378	75886377
chr9	76011140	76011880	741	85.33686362	76011604	76011592
chr9	76298192	76298233	42	3.19637825	76298222	76298214
chr9	77201751	77201928	178	11.24095438	77201841	77201833
chr9	77396288	77396443	156	42.49681419	77396361	77396356
chr9	77493004	77493115	112	8.559429006	77493044	77493044
chr9	77634206	77634347	142	7.036322591	77634270	77634268
chr9	78052584	78052740	157	11.58418963	78052682	78052678
chr9	78791171	78791261	91	5.834999222	78791212	78791212
chr9	78881455	78881588	134	8.452167991	78881505	78881511
chr9	78962093	78962191	99	12.20630352	78962155	78962153
chr9	79000987	79001055	69	2.98185622	79001017	79001017
chr9	80058165	80058356	192	12.48518216	80058233	80058249
chr9	80186975	80187139	165	14.00828857	80187051	80187049
chr9	80232398	80232544	147	8.5165246	80232484	80232475
chr9	80290064	80290253	190	12.8069652	80290204	80290197
chr9	80405520	80405611	92	4.033014168	80405571	80405572
chr9	80794041	80794517	477	81.6470847	80794406	80794323
chr9	81018780	81019243	464	89.21971237	81019075	81019077
chr9	81160287	81160335	49	4.011561965	81160294	81160295
chr9	81217830	81217951	122	5.513216177	81217889	81217890
chr9	81294306	81294687	382	87.26756189	81294372	81294387
chr9	81647786	81647812	27	2.231029114	81647801	81647798
chr9	81759436	81759507	72	4.033014168	81759478	81759477
chr9	82257626	82257876	251	28.03802935	82257734	82257733
chr9	82527426	82527504	79	12.82841741	82527485	82527483
chr9	82550545	82550581	37	2.938951814	82550561	82550562
chr9	82867215	82867597	383	50.47703371	82867494	82867470
chr9	82881515	82881618	104	21.19477659	82881542	82881547
chr9	83121654	83122644	991	375.2633875	83122096	83122187
chr9	83248790	83248864	75	4.934006695	83248825	83248825
chr9	83375979	83376035	57	6.092425658	83376013	83376012
chr9	83423911	83424165	255	9.610586954	83423929	83423983
chr9	83453207	83453297	91	8.194741554	83453264	83453263
chr9	83510918	83511020	103	10.18979644	83510978	83510974
chr9	83859531	83861118	1588	914.7004847	83860242	83860238
chr9	83873844	83874321	478	92.65206485	83873935	83873953
chr9	83959016	83959185	170	12.12049471	83959061	83959075
chr9	84076667	84077001	335	24.75584229	84076956	84076910
chr9	85108751	85108882	132	12.29211233	85108824	85108822
chr9	85520731	85521378	648	79.75929084	85521110	85521108
chr9	85668370	85668418	49	2.209576911	85668392	85668384
chr9	85679186	85679381	196	25.42086058	85679270	85679271
chr9	85699764	85699808	45	5.148528725	85699785	85699784
chr9	85994284	85994703	420	33.59414993	85994410	85994417
chr9	86315300	86315870	571	38.18492138	86315461	86315558
chr9	86534299	86534368	70	2.745881987	86534341	86534325
chr9	86832808	86833397	590	26.40766192	86833105	86833093
chr9	87007607	87007692	86	6.821800561	87007647	87007647
chr9	87421153	87421794	642	59.78728982	87421489	87421474
chr9	87463764	87464436	673	68.58269306	87464133	87464088
chr9	87756132	87756257	126	7.937315118	87756174	87756185
chr9	88148020	88148065	46	4.848197883	88148046	88148043
chr9	88495455	88495853	399	28.89611747	88495569	88495576
chr9	90197496	90197589	94	11.77725946	90197541	90197543
chr9	90254358	90254420	63	4.655128056	90254360	90254366
chr9	90284870	90284973	104	5.191433131	90284934	90284935
chr9	90425080	90425460	381	27.35155885	90425139	90425184
chr9	90487124	90487285	162	9.696395766	90487231	90487228
chr9	91037153	91037309	157	9.288803909	91037252	91037241
chr9	91080657	91080688	32	2.617168769	91080669	91080673
chr9	91351418	91351532	115	5.25578974	91351477	91351472
chr9	91592598	91592647	50	3.003308423	91592623	91592623
chr9	92153163	92153486	324	41.83179589	92153441	92153408
chr9	92511949	92512828	880	35.35323058	92512475	92512427
chr9	92566599	92566683	85	6.542921922	92566636	92566636
chr9	92914177	92914518	342	42.99021486	92914452	92914436
chr9	93136993	93137054	62	4.590771447	93137027	93137027
chr9	93500332	93500489	158	24.73439008	93500397	93500398
chr9	93900189	93900268	80	6.521469719	93900213	93900216
chr9	94738645	94738773	129	46.78725479	94738700	94738702
chr9	94881544	94881883	340	148.1274619	94881814	94881808
chr9	94895185	94895537	353	11.97032929	94895476	94895381
chr9	95085542	95086000	459	21.17332438	95085912	95085844
chr9	95240640	95241128	489	121.6339911	95241030	95240985
chr9	95259851	95260622	772	38.50670442	95259925	95260117
chr9	95319296	95319340	45	2.681525378	95319324	95319324
chr9	95321720	95321843	124	11.56273743	95321796	95321792
chr9	95495701	95495866	166	25.24924296	95495763	95495766
chr9	95504372	95505065	694	430.5457147	95504503	95504524
chr9	95547342	95547450	109	10.74755371	95547431	95547427
chr9	95742487	95742695	209	53.90938619	95742594	95742591
chr9	95932103	95932140	38	2.402646738	95932131	95932124
chr9	95970908	95971029	122	15.27396855	95970954	95970956
chr9	96019790	96019819	30	2.638620972	96019812	96019812
chr9	96375964	96376074	111	6.800348358	96376021	96376021
chr9	96398973	96399117	145	13.85812315	96399033	96399034
chr9	96503687	96503761	75	4.891102289	96503735	96503734
chr9	96612617	96612725	109	15.12380313	96612679	96612678
chr9	96953169	96954015	847	69.05464153	96953261	96953417
chr9	97076575	97076620	46	2.681525378	97076600	97076607
chr9	97078547	97078583	37	3.453804687	97078574	97078573
chr9	97083510	97084498	989	242.8389382	97084012	97084027
chr9	97170607	97170993	387	78.25763662	97170681	97170715
chr9	97249310	97249370	61	4.440606026	97249335	97249336
chr9	97289273	97289385	113	6.542921922	97289348	97289347
chr9	97528446	97528489	44	2.295385723	97528460	97528471
chr9	97864777	97865120	344	12.89277402	97864793	97864869
chr9	98440739	98441119	381	9.460421533	98441055	98440949
chr9	98500162	98500237	76	3.496709093	98500208	98500207
chr9	98578240	98579332	1093	229.7745466	98578626	98578667
chr9	98831991	98832082	92	6.392756501	98832060	98832055
chr9	98874450	98874587	138	6.650182937	98874517	98874515
chr9	99133247	99133280	34	3.410900281	99133261	99133261
chr9	99290550	99290616	67	2.788786393	99290593	99290599
chr9	99489069	99489680	612	151.9674062	99489365	99489368
chr9	99536395	99536462	68	2.638620972	99536427	99536428
chr9	99694118	99694226	109	13.62214892	99694167	99694166
chr9	99745347	99745750	404	27.93076833	99745700	99745647
chr9	99961979	99962126	148	19.1782695	99962008	99962020
chr9	100123119	100123240	122	8.001671727	100123143	100123161
chr9	100258976	100259037	62	13.75086214	100259006	100259006
chr9	100267474	100267598	125	11.41257201	100267541	100267543
chr9	100733882	100734622	741	57.12721665	100734068	100734158
chr9	100817923	100818380	458	40.56611591	100818052	100818088
chr9	100856226	100856373	148	10.12543983	100856268	100856278
chr9	100882956	100883056	101	17.69806749	100883012	100883011
chr9	100944414	100945558	1145	219.77782	100944901	100944927
chr9	101030424	101030840	417	30.76245913	101030770	101030709
chr9	101079842	101079924	83	4.376249417	101079875	101079878
chr9	101272128	101272349	222	32.97203605	101272264	101272258
chr9	101395435	101395910	476	39.23607933	101395473	101395571
chr9	102025038	102025162	125	29.51823136	102025090	102025091
chr9	102160948	102161003	56	8.151837148	102160978	102160978
chr9	102339426	102339844	419	50.75591235	102339540	102339553
chr9	102521745	102521771	27	3.668326717	102521764	102521763
chr9	102622141	102622206	66	3.496709093	102622171	102622171
chr9	102798931	102799003	73	6.070973455	102798955	102798957
chr9	103028152	103028912	761	14.00828857	103028659	103028560
chr9	103126448	103126505	58	3.217830453	103126473	103126473
chr9	103175859	103175913	55	3.539613499	103175879	103175879
chr9	103227390	103227439	50	4.440606026	103227412	103227413
chr9	103348596	103348673	78	3.110569438	103348621	103348615
chr9	103462288	103462320	33	2.960404017	103462289	103462289
chr9	103625117	103626162	1046	75.42594583	103625450	103625445
chr9	103868056	103868106	51	3.260734859	103868085	103868085
chr9	103881862	103882026	165	11.00498015	103881912	103881923
chr9	103999108	103999526	419	48.73940527	103999273	103999299
chr9	104052027	104052178	152	22.0099603	104052109	104052109
chr9	104082498	104082948	451	101.6834423	104082865	104082769
chr9	104185559	104185668	110	11.60564184	104185620	104185620
chr9	104258542	104258597	56	4.183179589	104258570	104258571
chr9	104456350	104456937	588	247.4297097	104456389	104456518
chr9	104859295	104859325	31	3.153473844	104859308	104859308
chr9	104940838	104941216	379	12.48518216	104940887	104940969
chr9	105065020	105065053	34	1.995054881	105065031	105065029
chr9	105467366	105467447	82	3.625422311	105467412	105467408
chr9	105531141	105531980	840	54.27407365	105531446	105531485
chr9	105545261	105545311	51	4.440606026	105545268	105545269
chr9	105690654	105691495	842	167.2413748	105690953	105690964
chr9	105748845	105749363	519	16.83997937	105748877	105748994
chr9	106018735	106018783	49	2.638620972	106018745	106018752
chr9	106578594	106579056	463	65.36486261	106578739	106578757
chr9	106610802	106611206	405	158.91792	106610918	106610932
chr9	106952296	106953453	1158	339.2022342	106952829	106952833
chr9	107051563	107052711	1149	175.8008038	107052068	107052099
chr9	107064839	107065702	864	68.8401195	107065171	107065173
chr9	107148366	107148769	404	16.58255294	107148599	107148573
chr9	107533425	107533530	106	13.4719835	107533472	107533476
chr9	107550007	107550041	35	2.745881987	107550030	107550030
chr9	107603309	107603475	167	107.1108497	107603382	107603381
chr9	107693323	107693953	631	219.0484451	107693879	107693868
chr9	107696440	107696608	169	23.57597112	107696526	107696524
chr9	107782879	107783013	135	13.92247976	107782960	107782953
chr9	108198544	108198749	206	4.762389071	108198616	108198656
chr9	108288473	108288563	91	6.17823447	108288511	108288512
chr9	108297312	108297908	597	62.42591079	108297616	108297629
chr9	108405134	108405308	175	18.4488946	108405204	108405210
chr9	109237753	109237778	26	3.818492138	109237756	109237756
chr9	109462549	109462959	411	32.6288008	109462899	109462871
chr9	110020105	110020810	706	38.95720069	110020586	110020560
chr9	110179081	110179211	131	16.64690955	110179125	110179125
chr9	110188081	110188591	511	48.69650086	110188466	110188419
chr9	110363058	110363366	309	28.96047408	110363305	110363279
chr9	110527508	110527839	332	64.33515686	110527777	110527751
chr9	110633340	110634533	1194	258.3274288	110633841	110633817
chr9	110636177	110636508	332	10.6402927	110636185	110636321
chr9	110751596	110751954	359	38.69977425	110751688	110751703
chr9	111319208	111319329	122	12.63534758	111319280	111319276
chr9	111413309	111413366	58	8.623785615	111413343	111413343
chr9	111439428	111439875	448	58.07111358	111439538	111439568
chr9	111507740	111508152	413	24.8631033	111507825	111507887
chr9	111824604	111824665	62	4.247536198	111824627	111824623
chr9	111886009	111886487	479	101.4260159	111886194	111886189
chr9	112181068	112181195	128	16.56110073	112181121	112181127
chr9	112421810	112421903	94	9.65349136	112421864	112421863
chr9	112465163	112465189	27	3.024760626	112465171	112465171
chr9	112677221	112677263	43	4.054466371	112677244	112677244
chr9	113156406	113156516	111	10.87626693	113156464	113156465
chr9	113325342	113325661	320	47.17339445	113325592	113325583
chr9	113508453	113509084	632	88.83357271	113508775	113508766
chr9	113525565	113525693	129	19.1568173	113525579	113525588
chr9	113798124	113798289	166	17.11885801	113798180	113798187
chr9	113972846	113973105	260	20.70137592	113972898	113972927
chr9	113988197	113988565	369	42.15357894	113988308	113988311
chr9	114485213	114485551	339	67.27410868	114485453	114485434
chr9	114497443	114497499	57	3.067665032	114497474	114497467
chr9	114524747	114524826	80	5.448859568	114524792	114524791
chr9	114668545	114668906	362	12.8069652	114668616	114668651
chr9	114773479	114773807	329	48.63214425	114773768	114773714
chr9	114808799	114809005	207	102.9920267	114808914	114808910
chr9	115058298	115058657	360	42.49681419	115058564	115058549
chr9	115099572	115100711	1140	574.7903278	115100119	115100141
chr9	115170425	115170781	357	28.61723883	115170675	115170660
chr9	115189427	115190282	856	92.80223027	115189829	115189818
chr9	115218171	115219028	858	64.12063483	115218684	115218677
chr9	115385230	115385292	63	6.500017516	115385281	115385282
chr9	115390915	115391364	450	31.9208781	115391052	115391067
chr9	115867879	115867964	86	6.564374125	115867917	115867920
chr9	115952502	115952611	110	8.323454773	115952548	115952550
chr9	115992122	115992246	125	13.42907909	115992193	115992190
chr9	116653146	116653189	44	3.947205356	116653159	116653161
chr9	116843667	116844038	372	55.13216177	116843943	116843927
chr9	117386012	117386074	63	5.985164643	117386046	117386045
chr9	117533644	117533669	26	2.209576911	117533657	117533656
chr9	117655750	117655884	135	7.8086019	117655812	117655815
chr9	118077818	118077980	163	30.09744084	118077887	118077895
chr9	118206011	118206130	120	12.54953877	118206078	118206077
chr9	118319533	118319680	148	20.16507084	118319598	118319595
chr9	118519288	118519489	202	43.82685077	118519376	118519375
chr9	118805037	118805204	168	21.77398607	118805124	118805125
chr9	118895139	118895495	357	25.42086058	118895193	118895243
chr9	119219285	119219967	683	94.71147634	119219610	119219616
chr9	119228412	119229108	697	25.48521719	119229010	119228966
chr9	119264819	119265451	633	259.8719874	119265144	119265137
chr9	119465881	119465928	48	3.046212829	119465907	119465905
chr9	119662535	119662703	169	31.66345166	119662594	119662595
